Unnamed: 0,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
36323,Google Play,e65b09b1-45c6-4995-81ff-6f2d56d0105d,Antonia Cason,,"I'm excited about the new updates! it's been a while, but since I started doing duolingo again, I'm loving it. I would really love access to the music duolingo. Can't figure out how to access it.",4,0,21-10-2023 19:03,,,5.125.4,en,us
36324,Google Play,46ce5a05-6a2c-43ba-aaae-e11d63f7f841,Divya Anukrishnan,,I think it's a good app to learn new skills,4,0,21-10-2023 19:02,,,5.125.4,en,us
36325,Google Play,d9d0fb77-2b38-40e5-a9ea-39a2ed161f9c,Luli Curtis,,"really good, helps me learn languages well but I wish it had a part where u could enter in grammar or words that u want to learn and it would create lessons with them",4,0,21-10-2023 19:01,,,5.121.4,en,us
36326,Google Play,abe3e043-5355-4ea8-9871-b2f76fac42c2,melody DiGregorio,,easiest way to learn a langauge,5,0,21-10-2023 19:01,,,5.125.4,en,us
36327,Google Play,f4f8cb63-4772-49a4-88ec-1d0820c0f576,Omprakash Machara,,nice to learn language,5,0,21-10-2023 19:01,,,5.125.4,en,us
36328,Google Play,7c070d8a-9df1-43b5-991a-2a92d29b92ae,juanchin gon,,great way to learn for people who can't afford it,5,0,21-10-2023 18:59,,,4.56.2,en,us
36329,Google Play,4d1e3b07-9bff-402d-8350-0f75de27e5ac,Funmi Aremu,,it is very nice and has been able to lead my language dream on,5,0,21-10-2023 18:59,,,5.125.4,en,us
36330,Google Play,40e41a16-6bd4-4fb9-889e-e3de12f3680e,Collins Peter,,Great App 👍,5,0,21-10-2023 18:59,,,5.125.4,en,us
36331,Google Play,e7d7d115-01e8-49db-bf8f-eb40bc063d5e,Bogdan Milosevic,,"Lots of fun, useful and addictive!",5,0,21-10-2023 18:57,,,5.125.4,en,us
36332,Google Play,9d3fd118-55fa-45ea-9bef-55e8524a2696,Wesley,,OK ap for free practice. One of the women slurs words and is hard to understand.,3,0,21-10-2023 18:57,,,5.125.4,en,us
36333,Google Play,52838ceb-36fd-4bd3-a485-a38877b9656b,rushal pakhare,,exllent app hai,5,0,21-10-2023 18:56,,,5.125.4,en,us
36334,Google Play,b8296ec2-8694-46ae-9658-04d2c5f41648,rekha singh,,good app and enjoy her lession,3,0,21-10-2023 18:56,,,5.124.5,en,us
36335,Google Play,67ef9891-414b-4bac-97c7-132ef0c7b5cb,Mark Zvijac,,I've only found like one thing wrong in all of my Japanese lessons. Duolingo is great!,5,0,21-10-2023 18:56,,,5.125.4,en,us
36336,Google Play,530f9625-b0db-4473-9b28-0b936a78e14a,Naomi Sarkozi,,fav heeseung stan,5,0,21-10-2023 18:55,,,,en,us
36337,Google Play,00873b6d-6421-46e2-b6e8-29bc6f11aea8,Dylan Vazquez,,I now know almost 10 words every day,5,0,21-10-2023 18:54,,,5.125.4,en,us
36338,Google Play,cd1ed686-18ec-430b-aca2-745e91668aa4,Mere Maa,,that is nice app,5,0,21-10-2023 18:54,,,5.125.4,en,us
36339,Google Play,2ad5f8f1-b47b-4450-a797-c1d23a20e0f3,Dzsó Pengő,,Avatars suck!,1,0,21-10-2023 18:53,,,5.125.4,en,us
36340,Google Play,3c021172-78d3-469e-b512-e8b487f338ea,Pluto Msibi,,great app for learning a new language,5,0,21-10-2023 18:49,,,5.124.5,en,us
36341,Google Play,8b6d10e2-ef09-4bd9-bb90-659ef092bd20,Ada Wong,,luv it,5,0,21-10-2023 18:47,,,5.124.5,en,us
36342,Google Play,07ec3e64-ef9a-4698-a37f-df47b5713e37,Vidhya Rohith,,It's a wonderful app to learn all the languages that we wanted to learn.Love this app💜💜,5,0,21-10-2023 18:45,,,5.121.4,en,us
36343,Google Play,1caaef4a-9930-4dd3-abec-9ff70675eeed,Asra Rafique,,amazing app,5,0,21-10-2023 18:44,,,5.125.4,en,us
36344,Google Play,90e460e9-0300-48c0-8608-e6534a2fb3e2,Valerie Challis,,sadly the Welsh course is about to be mothballed risking inaccurate translations remaining,2,0,21-10-2023 18:42,,,5.125.4,en,us
36345,Google Play,7d049035-40b9-4212-adde-ae3b54b215ac,Angel Quiroz,,so good,5,0,21-10-2023 18:41,,,5.125.4,en,us
36346,Google Play,2124d1fe-13dd-40f4-b7e3-04ac0e272187,Ken Flick,,Duolingo has no ads and Duolingo is a very fun way to learn new languages 🇧🇪,5,0,21-10-2023 18:41,,,5.125.4,en,us
36347,Google Play,b01d48ed-122d-4ea0-8de6-a2e988eecb5e,Kaleo Ward,,it's amazing! other than the ads I've been learning Japanese more easily now!,5,0,21-10-2023 18:40,,,5.125.4,en,us
36348,Google Play,8f4fdc32-c473-4ea6-b135-1a0e019aa8d6,Janis Morita,,Great way to learn a new language. Challenges keep me motivated to do more lessons.,5,0,21-10-2023 18:40,,,5.125.4,en,us
36349,Google Play,7cb62875-5b18-415f-b54f-6008b648c91e,Dany RM,,"this app is so very funny, I learning about differents situation and vocabulary",5,0,21-10-2023 18:39,,,5.125.4,en,us
36350,Google Play,d8c6bc2c-e1b3-4a3a-a2af-73df67305995,Neeraj Chaudhary,,good app but slow,4,0,21-10-2023 18:39,,,5.125.4,en,us
36351,Google Play,4e2c4b75-a578-47f1-b725-6ca5142d7b1e,Rajendar Kumar,,haaaaaaaass,1,0,21-10-2023 18:39,,,5.125.4,en,us
36352,Google Play,ac35ceca-15d2-4acb-b505-1d16a10f10c7,Muhammad Shaban,,Sir please make English to English or urdu to English please name one of these,5,0,21-10-2023 18:38,,,5.125.4,en,us
36353,Google Play,4ea7cb41-b498-4906-9433-e6c31cf11312,Gowtham Bobby,,Great app,5,0,21-10-2023 18:37,,,5.125.4,en,us
36354,Google Play,4bf9c12d-eef2-4f21-8add-f4d94a990d34,Mr Shakes,,Very good app. Helps you learn and speak fluently,5,0,21-10-2023 18:37,,,5.125.4,en,us
36355,Google Play,3c9c62f3-fd78-4ac7-bd9b-05486f96af92,Sleepy Kitty,,I'm having a lot of fun finally started learning my favourite language. it's and amazing app,5,0,21-10-2023 18:37,,,5.125.4,en,us
36356,Google Play,1bc42a80-c3ce-4ae6-a30e-ecab273e5770,Noor Ansari,,it's very good,4,0,21-10-2023 18:36,,,5.125.4,en,us
36357,Google Play,43f59da9-e771-40a2-a605-b4dd934882dc,theeUgly Duckling,,Update: I'm ever grateful that you added IsiZulu. This is a dream come true. I've been a user for a few months now and was wondering what the chances are of you developing a translation tool to use in the app? I struggle to find a suitable one for me. seeing that I like Duolingo so much it would be a nice feature to have on hand. (I would mostly use it for studying and music purposes) Would you please consider adding either isiXhosa or isiZulu .,4,0,21-10-2023 18:35,,,5.65.12,en,us
36358,Google Play,063e09cd-17f1-4eda-9757-3469bc27bc2d,Rosey Burling,,Helps me learn Spanish so well u should download,5,0,21-10-2023 18:35,,,5.125.4,en,us
36359,Google Play,0a2cf93f-fa52-4df1-9ae7-6cae911599ee,Shubham Pal,,thnx 😊 Duolingo muje English nhi aaya hai lekin yeh app ke kareeye mai ne English Sikh me maja aa raha hai aap bhi shikhe firee hai sab ke liye 👍🤗......,4,0,21-10-2023 18:34,,,5.125.4,en,us
36360,Google Play,4376f23e-1ca0-47ab-9d55-37cf4a2c6f92,Mae Salac,,best app,5,0,21-10-2023 18:32,,,5.125.4,en,us
36361,Google Play,72859806-fbdb-4cae-8f59-fcb9ab363687,Mitchell Haskell,,could use more hearts. you kinda hamper people from learning,4,0,21-10-2023 18:31,,,5.125.4,en,us
36362,Google Play,46e565c2-c0cd-4e3a-b182-2c63e97dc2d9,catherine jablonska,,"Love this app. I can read/translate in Spanish, and I just got to my 30 streak😊 I translated the questions on the app to my Spanish friends to prove that i am really learning and they were impressed.",5,1,21-10-2023 18:29,,,5.125.4,en,us
36363,Google Play,c0f32fed-4d91-45a2-83a8-645777373c60,Sheryl Denison,,this a great game! I love it!,5,0,21-10-2023 18:28,,,5.125.4,en,us
36364,Google Play,448c56a4-70f2-4748-b77e-b63dd494b151,Carlos Duarte,,Good app to learn some words and phases in other language.,4,0,21-10-2023 18:27,,,5.125.4,en,us
36365,Google Play,b059cdd4-2398-4778-9ed1-c48f3e3fe7b2,Juan Pablo Cardona,,"Hay cursos como el del francés desde el español que tienen muchísimos errores gramaticales del español, palabras que usualmente nunca decimos y enseñan mucho vocabulario en una misma lección y es muy díficil aprenderse todas las palabras así.",3,0,21-10-2023 18:27,,,5.125.4,en,us
36366,Google Play,c5ce8954-f728-43de-aa35-bf342a0e3a0f,Marin Kovac,,it's fun even tho when you install it it looks weird,5,0,21-10-2023 18:26,,,5.125.4,en,us
36367,Google Play,b9512248-c5f4-4ffc-95ec-3ffbdc7da9a8,jouhaina Dahbi,,STAY AWAY FOR HEESUNG HE'S MY HUSBAND,2,0,21-10-2023 18:25,,,,en,us
36368,Google Play,983d56dd-2f7c-4b3b-8891-829d6a065797,Alexandra Kyriakidu,,"I have learnt so many words with duolingo. I have started the greek courses and have learnt some greek already.This app is very easy to use and doesn't have pop up ads.Unfortunately, I can't get the plus version but I'm happy without plus as well.I would rate it 4.8 stars.Still a lot.If you download it, which I hope you do, you'll learn so much.You even get to choose what you are learning the language for.Come on!Let Dou ( The green owl that teaches you ) be happy.What are you waiting for!",5,0,21-10-2023 18:25,,,5.124.5,en,us
36369,Google Play,54cf5f8d-801a-45a3-b024-137ec6a07d70,Khushboo Khan,,nice 👍,4,0,21-10-2023 18:25,,,5.122.3,en,us
36370,Google Play,a48edbf0-b38f-42ba-bcbd-a6a698a070e0,Phön Sellerie,,It is truely a fun way to learn a language and it is cool if all you're friends are doing it and you can compete with trophys and stuff.,4,0,21-10-2023 18:24,,,5.125.4,en,us
36371,Google Play,436a67af-e5dc-4404-a683-615779378c31,Ladan Bayat,,Please add Persian language to your excellent app,5,0,21-10-2023 18:24,,,5.125.4,en,us
36372,Google Play,03578076-1e51-43d5-9dde-47c1fce0a8e7,Bazgha Urooj,,Wow,5,0,21-10-2023 18:22,,,,en,us
36373,Google Play,0a070e5c-b92f-443d-8e4e-952ea4db6e6a,Vimbainashe Makununika,,I would give this app 5 stars. You can understand what you are learning easily and without any payments because not everyone has the money to pay for the lessons,5,0,21-10-2023 18:21,,,5.125.4,en,us
36374,Google Play,22fe6bcd-0e21-4b60-91ae-c45b19b9ac7c,Ramesh Bangari,,nice,5,0,21-10-2023 18:20,,,5.125.4,en,us
36375,Google Play,083e691c-f567-4812-ab47-7d615f0c1915,Mohamed Ayub,,Nice 👍,5,0,21-10-2023 18:19,,,5.125.4,en,us
36376,Google Play,26a4001d-7b7f-483b-9482-b5832a883225,elahe valaei,,"add Farsi language , i'm Persian. i want to learn other languages",5,0,21-10-2023 18:18,,,5.123.4,en,us
36377,Google Play,278a6246-7adf-48a7-9433-053020497291,Asatagafirllah Alhamdulillah.,,Brilliant,5,0,21-10-2023 18:14,,,5.125.4,en,us
36378,Google Play,710ff8f7-5e24-42b5-9fcd-86c526f53297,Aamir Hussain,,it is very useful 👍 app,5,0,21-10-2023 18:14,,,5.122.3,en,us
36379,Google Play,ab016b5a-8933-425d-ab23-3d17fe6a3f52,Roger South,,"I like the reminders and set up, it is a confidence booster and I am starting to catch onto spanish which is really cool. The free trial is a awesome option to get started with.",5,0,21-10-2023 18:12,,,5.123.3,en,us
36380,Google Play,4fd9cb92-2ba4-43f7-8415-65950a33b98b,Elizabeth S Wells,,"Wonderful way to learn a language, beginner, or more advanced",5,0,21-10-2023 18:12,,,5.125.4,en,us
36381,Google Play,3823d832-de02-4a47-bd01-693bebd8c211,Nisita Rahoman,,This app is so good,5,0,21-10-2023 18:11,,,5.125.4,en,us
36382,Google Play,df1cfecb-651a-4a98-b075-52cd1ab3f320,Hania Zulfiqar,,Its getting worse,1,0,21-10-2023 18:09,,,5.65.12,en,us
36383,Google Play,54aed9e7-bac4-4624-98ce-da6df00dce88,Sarvesh Angadi,,"before update it was outstanding without doubt 5 out of 5 but without any alternative I updated but the ads became more ectic thing and the charge drains the more plss dont make the learning wholly business we poor can't afford the subscription. it's best platform to learn for free don't make us suffer and u to loss plsss. thank you,",4,0,21-10-2023 18:08,,,5.125.4,en,us
36384,Google Play,b7c38f04-6a43-46b7-9387-8facdb79f2e6,Juli Kumari,,To good working this app🥰,5,0,21-10-2023 18:07,,,5.120.3,en,us
36385,Google Play,650c019d-2263-416c-a65f-b8a332e08b51,33abhisinghal,,"It was an excellent app up until SUPER was introduced. Since, then once i lose hearts, i cannot practice further. Also those peskering ads. Now i'm looking for better options.",1,0,21-10-2023 18:06,,,5.125.4,en,us
36386,Google Play,d7364fb0-4d52-4541-b8ad-7c8d1543fd39,Jenilyn Mickelsen,,"very helpful, loving this app",5,0,21-10-2023 18:06,,,5.125.4,en,us
36387,Google Play,39112651-252c-4c91-a356-2aca23d811bc,Mateo Nucijr,,I think it's really helpful but should focus a little more on important topics such as aid,4,0,21-10-2023 18:04,,,5.125.4,en,us
36388,Google Play,02102efd-12f8-4e15-96fe-5093122f0bf9,Rayan Al atrash,,it is very nice 👍,5,0,21-10-2023 18:04,,,5.125.4,en,us
36389,Google Play,eafa52c2-fda4-46d1-ba2f-16eda2368b43,Christopher Escandon,,the best ting ever,5,0,21-10-2023 18:04,,,5.125.4,en,us
36390,Google Play,f79c51a3-d06b-4dfa-8b5c-b91a88266549,Anjali Jatode,,good👍,5,0,21-10-2023 18:04,,,5.125.4,en,us
36391,Google Play,f5c280a6-b115-4bc9-8e8a-b1fa013d7254,Musk Oud,,"This app is good to have as an additional learning tool to help you on your language learning journey. However, what annoys me the most is the times when the audio switches off & u do not fully know what the app is asking u to do. That's when you make a lot of mistakes and it's the biggest downside to the app. I really hate it when the app does that, especially when I paid for the app to receive all it's features. Also, I thought when u pay for the app you are not gonna experience 🔇 issues.",2,0,21-10-2023 18:03,,,5.65.12,en,us
36392,Google Play,ec8facdc-d1c9-434f-91e2-b61815b6763e,Cosmic gamez Pro,,Nice And Subscribe Cosmic Gamerz Pro On YouTube And You Get 1000Rs,5,0,21-10-2023 18:03,,,,en,us
36393,Google Play,d6e228f2-b720-41fb-aec6-ec1dad1e1657,Rakib Miaha,,I am fine duo is very important duo apps,5,0,21-10-2023 18:02,,,5.125.4,en,us
36394,Google Play,624d04b2-843c-4139-8af3-3586701f152d,OxyGentleman,,"The app seems quite comprehensive, but I do have some minor problems with it. -I'm never sure if I'm actually learning or the app is just good at making me think I am. -Certain mistakes are very easy to make and the ""eternal quiz, no lessons"" model is kind of bad at communicating. For example I'm learning French and I keep having problems with words like ""habite/habites"" and I'll either pass or fail the question and still not know what I did right or wrong.",4,2,21-10-2023 18:00,,,5.125.4,en,us
36395,Google Play,67ab8d80-5b1b-4507-8a69-59428f232ceb,Boško Aleksić,,The app is ok but everytime i need to speak the game doesnt even wait for me to start the talking it just says im wrong. It doesn't even listen to me.,1,0,21-10-2023 18:00,,,5.125.4,en,us
36396,Google Play,3feda741-b24d-4dbf-ac6b-3af5f6f69f2c,Thami DiCarv,,Ótimo 😌,5,0,21-10-2023 18:00,,,,en,us
36397,Google Play,3b9a4e23-4fd5-4aaf-bd50-1ebd3dea2a5d,Cindia Aishi,,Wonderful app GOAT!!,4,0,21-10-2023 18:00,,,5.124.5,en,us
36398,Google Play,0ae7587b-23fc-4ba5-bbd3-006ca81873f5,E R,,I had a Duolingo Super membership and upgraded to a Family Plan. Was charged full amount for the family plan but never received those benefits. I messaged customer super and never heard back. Never disappointed in this experience.,1,0,21-10-2023 17:59,,,5.125.4,en,us
36399,Google Play,72ad1e66-66a7-4e22-8185-f46ec5d02f82,Shivani Kumari,,it's really great I love it,4,0,21-10-2023 17:59,,,5.125.4,en,us
36400,Google Play,7ab81c74-4c1a-4240-887f-d7239878fb4d,Saumya Rani,,It will be better if you add Sanskrit language in your app.🙏🙏,4,0,21-10-2023 17:58,,,,en,us
36401,Google Play,2e38c16f-18f0-43bf-b35e-94a3983b99ea,Karen Naylor,,Can't connect to Google Play Store. Now have ads in the middle of my lessons.,1,0,21-10-2023 17:57,,,5.125.4,en,us
36402,Google Play,57441ae3-28c5-41fc-a094-abdf7ab14552,Ab Rahim Apu Bali,,This app is greet 👍👍👍,5,0,21-10-2023 17:57,,,5.121.4,en,us
36403,Google Play,20f4fd6d-de3e-4c7f-9b8a-10f05cda30c1,Kamla Rani,,nice learning for very best app,5,0,21-10-2023 17:56,,,5.125.4,en,us
36404,Google Play,ce9b7cde-0f41-4cc6-9877-b8cc340ece09,Elizabeth Castillo,,my daughter loves to learn French!,5,0,21-10-2023 17:54,,,5.125.4,en,us
36405,Google Play,142fca5e-889d-44bb-b859-d7478a545344,Ashley P.,,"perfect pace for a 39 year old to learn. the repetitive nature of the game helps me to remember. Down side is that it doesn't tell you if the words are masculine or feminine, thus fails to understand the reasoning behind el, la, un and una",5,0,21-10-2023 17:53,,,5.125.4,en,us
36406,Google Play,663c3d40-498a-4ca1-8a20-ee5af1c97155,Farhanah Ali,,No urdu or punjabi;-;,1,0,21-10-2023 17:53,,,,en,us
36407,Google Play,5f3b74bf-d5c9-44bf-80db-40b25967ab96,EmyaGrace Wills,,"it's a really helpful app tbh but duo keeps taking my pet turtle away from me every time I lose my streak,",4,0,21-10-2023 17:53,,,5.125.4,en,us
36408,Google Play,3a0f4f88-3d5b-4bb5-89cd-e8f220826165,Enaya Nasir,,I really like Duolingo it's so fun but I don't like the part about the heart but I is so so much funnnnnn,3,0,21-10-2023 17:53,,,5.125.4,en,us
36409,Google Play,3b638aa3-a6eb-46e6-9c2b-928bb8abd79e,Salma Mohammed,,Very good app for learning languages,5,0,21-10-2023 17:51,,,5.121.4,en,us
36410,Google Play,3f66a5ff-4e34-4658-9db9-6bfea3d27a4e,Jalaj Sharma,,this episode good for learning any language but after some lessons it wants sign in to learn,5,0,21-10-2023 17:50,,,5.125.4,en,us
36411,Google Play,5a28c2d7-570b-4f82-b149-1260d92b1080,Arif Ka,,good app,5,0,21-10-2023 17:49,,,5.125.4,en,us
36412,Google Play,2eb5d9f2-f212-4f9e-a739-cbd08d22e861,stella okafor,,it amazing and it really helping me learn japanies,5,0,21-10-2023 17:49,,,5.124.5,en,us
36413,Google Play,aebd406d-8dff-4656-822c-78f98d5b6c74,Rebecca Worrod,,I'm really enjoying learning French. I can't say how well I'll be able to use it but it's giving me the confidence to try.,5,0,21-10-2023 17:49,,,5.124.5,en,us
36414,Google Play,700a5e1f-7e22-4e9a-a072-46a7d19c875e,Fedelove Jacques,,is a good application.,5,0,21-10-2023 17:49,,,5.124.5,en,us
36415,Google Play,429a9a03-50b1-4827-b038-21f12f992755,Saloni Dwivedi,,I'm still using and I've high expectations for this aap it's good 👍😊,3,0,21-10-2023 17:48,,,5.124.5,en,us
36416,Google Play,362d9223-2d92-499e-a2d9-acddfbf476c3,Michael Morin,,The UI is insane and helps stay motivated with the interactiv widget that tells U when to train. Definitely the best app for learning languages.,5,0,21-10-2023 17:48,,,5.125.4,en,us
36417,Google Play,b44ed6b5-ee4c-4db2-91e0-245c7a44430e,Rokaya Elnagar,,amazing 👏,5,0,21-10-2023 17:47,,,5.124.5,en,us
36418,Google Play,4c7613c7-a482-4821-8857-74a713fb5300,Harvey Jay Rola,,very informative,5,0,21-10-2023 17:46,,,5.124.5,en,us
36419,Google Play,930fdbce-711e-413b-9fde-ad4966374a6b,Nirmal Roy,,Is good,5,0,21-10-2023 17:46,,,5.124.5,en,us
36420,Google Play,439c04a3-735a-4aaf-9999-37dbf18a153f,Vivek Sharma,,superbb app i like this app this app better than other app for english speaking course so simple and easy to use. you can try this app for improve your English,5,0,21-10-2023 17:46,,,5.125.4,en,us
36421,Google Play,91f08628-c790-4df5-bb90-48d9558d58ee,damela kamel,,It's really bad like if had a kid I would never give him/her this app for learning I wouldn't recommend to download it for your kids or yourself,1,0,21-10-2023 17:43,,,5.125.4,en,us
36422,Google Play,311425ac-a73e-4259-9b56-923e8c8521b3,maryam amin,,dit is zo leuk!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5,0,21-10-2023 17:42,,,5.125.4,en,us
36423,Google Play,8abe228d-6e93-49df-ac9e-d70e4b084a44,Megan Menyani,,I love it,5,0,21-10-2023 17:42,,,5.124.5,en,us
36424,Google Play,8ecbb6f4-a42b-444f-9047-281236ee9b3f,Emilyanne Blair,,"This app is amazing, it has a good topic and everything is amazing. I am ten years old and already learning Japanese. The only thing is that it takes a long time for the app to open that is the only thing wrong, for this app is amazing. Would recommend. 👌",4,0,21-10-2023 17:41,,,5.125.4,en,us
36425,Google Play,65b84e32-30c4-4032-83a4-9f5e134100aa,Moinudin Qureshi,,so good sir,5,0,21-10-2023 17:41,,,5.124.5,en,us
36426,Google Play,69e86cc4-a987-4c8f-a3f0-ad943b6eac39,Elizab3th,,Petition for Duolingo to add Slovenian langauge 💪,5,0,21-10-2023 17:41,,,5.123.4,en,us
36427,Google Play,8f2893b1-7813-4c2e-a76e-6052e0ee9b8d,Israa Hajlazib,,Great 💗,5,0,21-10-2023 17:41,,,5.124.5,en,us
36428,Google Play,8db38d1f-a2b7-4328-b6a8-8e763e8c5a25,Devam Jani,,Amazing language learning app. Probably the best one.,5,0,21-10-2023 17:41,,,5.125.4,en,us
36429,Google Play,c9720657-1583-4c28-92a6-1d73de1c2032,Roma Kawre,,very useful and great 👍,5,0,21-10-2023 17:38,,,5.124.5,en,us
36430,Google Play,1fb61036-9f87-43b9-830d-696b516698df,Mark Mcglone,,Duolingo teaches vocabulary using South American not European Spanish. It often says an answer is correct without giving a proper explanation. It's OK to accompany using proper text book learning,3,0,21-10-2023 17:38,,,5.125.4,en,us
36431,Google Play,f048b127-8aa5-43d2-b616-d4f3f64965a6,Sojodyaser Alyan Taple,,🥺❤️,5,0,21-10-2023 17:38,,,5.125.4,en,us
36432,Google Play,9564b43d-e512-490f-8a21-35f38fda8676,Rachel King,,literally the easiest for kids and adults to learn the language,5,0,21-10-2023 17:36,,,5.125.4,en,us
36433,Google Play,45a7cf43-5285-4fa2-b62b-e5e5a27d18f9,Ritesh Mandal,,it's one of the best games to play and learn this apps was amazing try this to learn 💻⌨️📱 language any county,5,0,21-10-2023 17:34,,,5.124.5,en,us
36434,Google Play,262a7274-ecf3-4a7f-9e40-9275cd97508e,Mumin Sahin,,Great job...,5,0,21-10-2023 17:33,,,5.124.5,en,us
36435,Google Play,1efb09c9-4f4c-4bfc-84ce-e8fd7a9c4fa4,Rizwan Qureshia's,,best earning language app 💪💪💪,4,0,21-10-2023 17:33,,,5.124.5,en,us
36436,Google Play,4237677d-77bb-45d2-a784-9cdc3007b07b,Monika Tyagi,,this is good,3,0,21-10-2023 17:32,,,5.124.5,en,us
36437,Google Play,8c455530-5902-4684-a086-478f384cadef,hozan xasraw,,very good I am almost knowing Germany,5,0,21-10-2023 17:31,,,5.125.4,en,us
36438,Google Play,8f1079ce-674f-4a31-b4b4-41c328344993,Srikar Gopala,,I'm unable to change the app interface language from Telugu to English.,1,0,21-10-2023 17:31,,,,en,us
36439,Google Play,3ac8ddc7-a61f-48a6-b688-f17992511819,Mukesh Kanna,,I think this last update to Duolingo spoil there own reputation. Not enough to say.,1,0,21-10-2023 17:31,,,5.125.4,en,us
36440,Google Play,60e57b09-bfc3-46c5-9961-8d90bac1675e,Mr falcon (gaming),,please add sanskrit language also. your app is deserving for 5 star rating but i want to give you suggestion due to i give you 1 star rating but your app is over all good,1,0,21-10-2023 17:31,,,,en,us
36441,Google Play,41d5fc3c-d50b-4892-925a-b094f4c3417a,Heather Cahill,,Fun learning app,5,0,21-10-2023 17:29,,,5.125.4,en,us
36442,Google Play,674d20f7-d0b6-405d-9a73-fd60a5e06733,Aayla Khan,,its an amazing app,5,0,21-10-2023 17:27,,,5.125.4,en,us
36443,Google Play,5bd179cd-aba9-4531-8add-e01d47e9300c,George Garza,,Duo has many different languages good for beginners,4,0,21-10-2023 17:26,,,5.125.4,en,us
36444,Google Play,14270344-14c8-4cb7-8244-a8d0b47c4536,Nidhi Kushwaha,,best for learning English or other languages,5,0,21-10-2023 17:26,,,5.124.5,en,us
36445,Google Play,48ad0621-d36a-41ae-968a-abb9fb9962ee,Oprescu Florin,,"Grammar explanations disappeared and the actual structure makes no sense, plus... Why am i given 5 hearts for lessons i am learning. How am i suppose to learn and not making any mistakes? Makes no sense.",2,0,21-10-2023 17:25,,,4.82.4,en,us
36446,Google Play,0961733a-1c69-4fca-a995-99ae3ab3f370,Cam Kell Hernandez,,such a good app for kids through 10-14 it helps learn a lot of languages I am currently learning Russian!!,5,0,21-10-2023 17:25,,,5.125.4,en,us
36447,Google Play,8ed918b3-78e6-43fb-a6a1-ac2164b40f96,Md. Shamsher Ali,,This app is very very very nice 🙂🙂 I love this app ♥️♥️ This app is like a game☺️☺️ It's fun Very easy to learn language 😊😊 I learnt English with this app 😘😘 If you want to learn English or other languages so this is only the app that you can learn 😊😊 Don't think about it download the app now 👆👆,5,0,21-10-2023 17:24,,,,en,us
36448,Google Play,f64dff73-f6ba-4567-bb4f-697159de928f,jon coop,,"Some of Duolingo is excellent, however the stuff on grammar is poor, it would be useful to have better feedback on errors that we make.",4,0,21-10-2023 17:24,,,5.125.4,en,us
36449,Google Play,b9b421d0-b24f-4556-9e7b-54b3f15dff9e,fatama ridy,,excellent,3,0,21-10-2023 17:23,,,5.125.4,en,us
36450,Google Play,1b74c83b-3f2c-442e-935b-e1f1eac7fc20,Yogita Rajput,,I love it😍,5,0,21-10-2023 17:23,,,5.125.4,en,us
36451,Google Play,6da80e95-270f-4fb0-811e-c13dc543ecac,Aminah Abdulkareem,,An Avenue to be consistent in learning a language.,5,0,21-10-2023 17:22,,,5.115.4,en,us
36452,Google Play,ccc1221f-1cad-43dc-bd13-0ca055881add,Christ Armel,,The best of language learning app,5,0,21-10-2023 17:22,,,5.125.4,en,us
36453,Google Play,4587d116-30cc-4f32-a938-103b9378ef22,Hasan Sagiroglu,,A good way to learn another language. Lessons are simple and easy to understand.,5,0,21-10-2023 17:21,,,5.124.5,en,us
36454,Google Play,7b299916-28c5-4054-bf88-7b96678f32f3,Janie Hemp,,"Duolingo is very helpful. 10/10, I recommend it to other people who are trying to learn.",5,0,21-10-2023 17:20,,,5.125.4,en,us
36455,Google Play,9cd2850c-083e-47ad-aa46-66cbc19fb218,Debby Miressa,,Best method to learn a new language is by gamifying the learning process and duilingo has nailed it. I am having a blast here!,5,0,21-10-2023 17:18,,,5.125.4,en,us
36456,Google Play,e407380a-0c75-4668-bc5b-af770ac518c6,Kathy Majzner,,Duo makes learning fun,5,0,21-10-2023 17:17,,,5.124.5,en,us
36457,Google Play,5bb26652-25dd-4932-9005-b2f5d2c77eb5,Rihab Abdulmalik,,انه تطبيق مقرف,1,0,21-10-2023 17:16,,,5.125.4,en,us
36458,Google Play,c97af335-8531-4a12-b335-79e97d9965d4,Debra Parker,,DUO PLEASE GIVE ME BACK MY FAMILY,5,0,21-10-2023 17:15,,,,en,us
36459,Google Play,f7327c07-038d-4633-8117-7f679cba664f,Daniel González,,I feel bad for duo 😭😭😭😭😭😭😭😭😭,4,0,21-10-2023 17:14,,,5.125.4,en,us
36460,Google Play,d6d20bd0-2d1f-4a54-903e-c70745694ea1,Ashish Lal,,excellent way to learn another language,5,0,21-10-2023 17:14,,,5.124.5,en,us
36461,Google Play,85898cba-f9be-4a5d-9662-1a44deb06ac1,Hridoy Howlader,,Nice app,5,0,21-10-2023 17:14,,,5.125.4,en,us
36462,Google Play,221731c1-4a9b-4093-abf4-7077538e6ff0,Sanjana Chavan,,limited heart only,4,0,21-10-2023 17:13,,,5.125.4,en,us
36463,Google Play,a0ec5889-839a-4d73-b77b-be45c2fe7aec,Valarmathi Murugan,,There was no english in tamil,1,0,21-10-2023 17:12,,,5.121.4,en,us
